,customer_id,date,value,age,sex
3817,1130,2023-06-07,118.41771716656612,31,F
2243,708,2023-06-07,63.90939345067016,26,M
1737,1289,2023-06-07,104.29428627577127,32,M
1665,1052,2023-06-07,116.27363333658076,26,F
4392,595,2023-06-07,137.30636343167174,55,F
1682,1293,2023-06-07,79.27991403064541,30,F
2947,762,2023-06-07,112.1457730152857,31,F
942,721,2023-06-07,82.83727493422963,25,F
4629,1182,2023-06-07,118.6289286494385,23,M
486,1451,2023-06-07,125.25515587675036,22,F
639,552,2023-06-07,146.39177856694633,35,F
2383,124,2023-06-07,92.59404734885314,21,M
4646,802,2023-06-07,96.87358535975073,23,M
1713,162,2023-06-07,80.11898450433816,61,M
1985,1202,2023-06-07,162.09894811467623,24,M
1247,359,2023-06-07,113.36105182795994,31,F
3594,711,2023-06-08,100.99691192223536,33,M
2557,1365,2023-06-08,89.04148218907861,29,M
2355,514,2023-06-08,76.8645207894492,30,F
4106,253,2023-06-08,133.0174613086219,31,M
3758,1028,2023-06-08,97.80646155442264,36,M
569,1140,2023-06-08,113.85383664360324,31,M
161,696,2023-06-08,126.77471542329288,28,F
1642,1310,2023-06-08,99.95101988513784,29,F
4216,1350,2023-06-08,109.88521745412255,21,M
1353,154,2023-06-08,84.11011763801136,33,M
2384,964,2023-06-08,139.80466882176813,24,F
188,384,2023-06-08,101.53474934624555,36,F
2469,594,2023-06-08,97.01652498706771,38,M
4359,1304,2023-06-08,91.44188670045912,29,M
2098,1111,2023-06-08,151.05526502065638,31,F
2115,1,2023-06-08,111.9518603654733,20,F
127,883,2023-06-08,104.29570955051724,34,F
2764,635,2023-06-09,83.98433229008147,19,F
4586,1398,2023-06-09,87.65491071710734,23,F
763,855,2023-06-09,121.75214507718883,41,F
2668,1081,2023-06-09,136.94115263270822,33,F
3489,442,2023-06-09,151.9381051554027,35,M
4086,569,2023-06-09,154.11359232978725,29,F
776,458,2023-06-09,133.922100941098,33,M
1878,1091,2023-06-09,116.64225597273168,29,F
561,179,2023-06-09,101.38079422332352,27,M
1045,554,2023-06-09,100.02659284533748,28,M
4971,842,2023-06-09,143.40402045083357,34,F
1027,213,2023-06-09,77.51246535063565,32,M
374,93,2023-06-09,105.49782795911159,33,F
3911,719,2023-06-09,132.83153609233815,25,M
3936,1059,2023-06-09,74.11408162634797,28,F
2480,818,2023-06-09,158.90705135765066,31,F
1753,104,2023-06-09,115.15639913344381,38,F
4853,236,2023-06-09,112.14490771485703,27,M
2420,667,2023-06-10,68.01204157226552,29,F
2609,362,2023-06-10,105.2331227060451,29,F
1004,1431,2023-06-10,92.63515289295856,27,F
2369,404,2023-06-10,92.04312957223706,58,F
1005,883,2023-06-10,96.44312170196682,34,F
1931,618,2023-06-10,125.43533420992014,31,M
4454,23,2023-06-10,168.19113263739132,23,F
3502,207,2023-06-10,92.19718701469915,32,F
3437,164,2023-06-10,125.52528618024718,28,F
4890,271,2023-06-10,89.11008928138459,28,M
678,1055,2023-06-10,98.96722234484045,28,M
3727,1324,2023-06-10,105.08794252196796,25,M
827,1498,2023-06-10,92.88092224164802,23,M
4273,97,2023-06-10,112.55212848404321,24,M
4204,1195,2023-06-10,79.9399687980578,23,M
4158,617,2023-06-10,142.01423558549828,28,M
1997,992,2023-06-10,81.83461601109614,21,F
1619,399,2023-06-10,97.51120309418596,26,M
94,896,2023-06-10,113.95936391297036,29,F
912,72,2023-06-11,111.27362687131574,21,F
4302,955,2023-06-11,115.19465301767062,25,M
1628,512,2023-06-11,102.8435778520676,30,M
3851,1110,2023-06-11,83.39193142327868,27,M
3498,1353,2023-06-11,63.432091915292936,23,M
1661,1181,2023-06-11,106.23165583169558,53,M
3600,667,2023-06-11,208.642751827695,29,F
3735,634,2023-06-11,129.47804983867312,30,F
57,883,2023-06-11,93.99518741509561,34,F
1526,1341,2023-06-11,115.8841594600494,22,M
794,1306,2023-06-11,324.8244201349558,23,M
2117,625,2023-06-11,87.37155200935999,32,F
2380,338,2023-06-11,78.6266048514325,30,M
2494,556,2023-06-11,145.99038053923704,32,F
1556,433,2023-06-11,117.25575149198166,27,M
2156,14,2023-06-11,113.21218793067162,28,F
3311,620,2023-06-12,162.18808231257216,42,M
4573,1072,2023-06-12,90.03528204126292,28,M
571,1046,2023-06-12,145.9231064659866,32,F
4647,1249,2023-06-12,84.87601149275167,31,F
4502,964,2023-06-12,158.12066481207216,24,F
2807,426,2023-06-12,109.56276672210791,30,F
4272,84,2023-06-12,133.34316641787848,29,M
4241,488,2023-06-12,122.59091710024794,32,F
2597,1066,2023-06-12,77.85011184435362,30,M
4403,187,2023-06-12,130.49189931685984,32,F
3128,1152,2023-06-12,94.82901831176042,33,F
4803,1269,2023-06-12,253.94010527111303,39,M
3158,1407,2023-06-12,145.48464935057484,22,M
485,956,2023-06-12,129.33876061666385,37,M
915,1101,2023-06-13,203.75784114010224,30,F
4758,661,2023-06-13,110.20164347784663,51,F
4001,6,2023-06-13,100.23058554981432,26,F
3238,11,2023-06-13,73.77461015044986,27,F
3507,633,2023-06-13,210.32963645862205,22,M
120,416,2023-06-13,78.7774918184102,21,F
3152,5,2023-06-13,113.14459961392518,26,F
2286,692,2023-06-13,129.45636772456706,28,M
611,240,2023-06-13,164.01699826941274,48,F
800,741,2023-06-13,89.881977851177,46,M
1182,323,2023-06-13,90.78011411087107,49,M
3205,1157,2023-06-13,115.80455438646956,21,F
4178,61,2023-06-13,96.7188292222949,25,F
1819,667,2023-06-13,109.96745455666331,29,F
3613,686,2023-06-14,87.32936288259438,33,M
1651,506,2023-06-14,107.55322006292367,29,F
1636,1481,2023-06-14,103.94362212911706,26,F
4930,65,2023-06-14,124.06496965014041,24,F
1975,1320,2023-06-14,116.00362202138507,21,F
3619,666,2023-06-14,97.34859488827203,19,F
2867,30,2023-06-14,113.45538343152793,32,M
4880,480,2023-06-14,211.1321339959188,41,F
2217,750,2023-06-14,81.34964014625515,24,M
2678,970,2023-06-14,134.5189165742173,27,F
4891,1110,2023-06-14,192.72732894767532,27,M
2542,764,2023-06-14,95.67931314096055,20,F
2895,29,2023-06-14,95.98574749904618,24,M
3402,1017,2023-06-15,105.93088059663773,28,M
1225,649,2023-06-15,72.53675194830888,41,F
4934,11,2023-06-15,147.6660596744725,27,F
687,364,2023-06-15,101.11731961923269,24,M
260,1350,2023-06-15,97.75667157075495,21,M
4193,611,2023-06-15,84.97668473614029,25,M
1790,930,2023-06-15,167.30740564249908,23,M
2822,369,2023-06-15,103.15450160292963,23,M
4377,1475,2023-06-15,107.78613258373223,23,M
720,61,2023-06-15,101.02245743082028,25,F
3914,338,2023-06-15,100.51943603631769,30,M
1841,696,2023-06-15,123.32611015629925,28,F
4579,221,2023-06-15,143.30985900265628,26,F
2853,295,2023-06-15,95.88938576535256,27,F
3756,498,2023-06-15,141.20933265964396,36,M
1718,53,2023-06-15,72.25944060078811,28,M
2983,101,2023-06-15,70.93485964465296,32,F
4905,1083,2023-06-16,64.20518354188637,36,M
1615,434,2023-06-16,83.21574600002074,28,M
4217,942,2023-06-16,92.71852407545109,26,M
863,511,2023-06-16,81.75916149372024,43,F
1571,504,2023-06-16,65.8398662939846,34,M
3555,173,2023-06-16,103.40386391439462,37,M
2052,699,2023-06-16,82.45642687664969,29,M
4385,985,2023-06-16,129.19086368615422,29,M
3268,1083,2023-06-16,128.95242081750018,36,M
1542,872,2023-06-16,95.0734843252142,29,F
4546,1460,2023-06-16,103.70508341821534,28,M
2644,1431,2023-06-16,98.79792665856462,27,F
4616,1115,2023-06-16,196.89900987178257,24,F
759,31,2023-06-16,91.53151361790137,27,M
4577,535,2023-06-16,113.68299082666513,29,M
1133,1014,2023-06-16,123.95619814195956,37,M
4700,229,2023-06-16,131.5085291791218,37,F
4565,932,2023-06-16,80.75633961014591,30,F
4166,990,2023-06-16,101.68880710984642,23,F
3415,1036,2023-06-16,80.6484717322964,27,M
4208,118,2023-06-16,131.27944551723834,31,F
392,499,2023-06-16,73.23338813740625,28,F
4757,1298,2023-06-16,79.28319119693697,27,F
3501,473,2023-06-16,144.55134470050763,26,F
4828,211,2023-06-16,78.56230593205254,26,M
1772,1284,2023-06-16,112.69341075978323,24,M
758,1063,2023-06-17,116.91006498615718,33,F
1540,1358,2023-06-17,83.41610326045438,39,M
977,1437,2023-06-17,101.50995375234021,24,F
4152,487,2023-06-17,182.7862790612337,23,M
4456,1025,2023-06-17,67.95606598523862,24,M
690,864,2023-06-17,104.98018979039753,40,M
1013,284,2023-06-17,168.80712646173777,40,F
1322,910,2023-06-17,85.88143125151745,30,F
483,1182,2023-06-17,71.32261182744526,23,M
4725,599,2023-06-17,84.58442305018191,28,F
128,865,2023-06-17,142.35814434670206,28,M
3174,1014,2023-06-17,107.524010938891,37,M
1326,175,2023-06-17,106.18346416375081,31,M
4628,315,2023-06-17,79.67927638160984,40,F
2588,1016,2023-06-17,143.71352980865544,23,M
4355,818,2023-06-18,86.23086595626972,31,F
4307,1433,2023-06-18,119.8168142259332,38,F
4798,1469,2023-06-18,87.1714622463395,24,M
2084,447,2023-06-18,102.01033518776846,39,F
119,152,2023-06-18,104.33632781536299,34,M
2939,631,2023-06-18,68.75418794822531,35,M
4618,417,2023-06-18,164.09138858859865,23,M
339,1107,2023-06-18,68.26715415782073,35,M
1311,847,2023-06-18,88.09792106638307,31,F
686,1451,2023-06-18,95.32693257478317,22,F
2718,512,2023-06-18,106.28969073461556,30,M
2753,378,2023-06-18,101.63180570459173,27,F
2211,463,2023-06-18,89.57434963455918,37,M
4460,1277,2023-06-19,122.4117767422157,22,M
1278,215,2023-06-19,109.37948327592038,30,F
2417,1109,2023-06-19,97.90565702346964,26,F
3263,43,2023-06-19,134.47273213388576,36,F
849,542,2023-06-19,135.42249071886516,25,M
866,755,2023-06-19,101.3324753667658,22,M
2941,373,2023-06-19,60.54354564615643,20,F
928,842,2023-06-19,119.1736881531559,34,F
1715,657,2023-06-19,107.32948243992186,33,F
3550,677,2023-06-20,121.1590602318027,30,M
2698,1180,2023-06-20,104.00481273851173,40,M
711,193,2023-06-20,102.3499449050453,25,F
1802,715,2023-06-20,114.29327942708494,30,F
3145,572,2023-06-20,128.30145668628708,27,F
3653,504,2023-06-20,129.11633473218797,34,M
419,998,2023-06-20,159.26238559314572,29,M
2039,575,2023-06-20,85.96571741217114,38,F
1064,244,2023-06-20,94.23318532221998,34,F
2157,677,2023-06-20,77.8667460411171,30,M
1987,400,2023-06-20,91.94833996535642,26,M
1972,385,2023-06-20,115.42645523330174,29,F
4135,376,2023-06-20,141.66297983689546,22,F
1679,529,2023-06-20,109.22650267305823,33,F
787,782,2023-06-20,114.86208064513826,24,M
3201,289,2023-06-21,41.08147676599093,24,M
1487,172,2023-06-21,90.45725632895336,29,F
2357,1415,2023-06-21,128.39547741256752,28,M
766,1492,2023-06-21,138.6564465969682,38,M
144,278,2023-06-21,128.77564430020976,23,F
2332,288,2023-06-21,129.96856263816176,25,F
4060,233,2023-06-21,202.33150289831906,34,M
3935,399,2023-06-21,111.8720380302924,26,M
3494,1391,2023-06-21,75.28844978658888,32,M
856,530,2023-06-21,124.4576570686475,29,M
770,876,2023-06-21,90.45366019855737,29,M
3662,7,2023-06-21,97.65163869793606,32,M
723,744,2023-06-21,95.71713354613095,30,F
1355,769,2023-06-21,209.53323538017344,26,M
1518,19,2023-06-22,87.8220629819185,22,F
2652,406,2023-06-22,148.7101152633116,25,F
1857,239,2023-06-22,109.27275262707504,27,F
190,63,2023-06-22,105.02655298505093,27,M
813,449,2023-06-22,129.2758398111844,32,F
3486,1481,2023-06-22,125.34378893577906,26,F
3772,1204,2023-06-22,105.46529588920025,29,F
8,129,2023-06-22,129.1232058959374,35,F
501,1062,2023-06-22,137.75247994474208,27,M
20,252,2023-06-22,85.20455068723749,20,M
163,1019,2023-06-22,101.39199541453708,28,F
3335,774,2023-06-22,81.34679085073883,33,M
3709,110,2023-06-22,130.5598448862665,32,M
3315,1142,2023-06-22,149.08833186472694,37,M
2697,139,2023-06-23,108.53592823739729,26,M
274,1075,2023-06-23,117.76184447199105,27,F
369,803,2023-06-23,96.50815503127527,25,F
3216,441,2023-06-23,93.13027461134863,31,M
4963,817,2023-06-23,71.25321911510443,36,M
806,1340,2023-06-23,85.38107627402553,26,M
16,357,2023-06-23,85.10904676431298,52,M
867,1211,2023-06-23,81.1513971980128,30,M
4405,345,2023-06-23,136.92731811865033,35,M
3424,1455,2023-06-23,118.39208061006207,26,M
4789,994,2023-06-23,142.75958897728262,21,F
1488,1085,2023-06-23,111.59733468342728,43,F
2572,814,2023-06-23,111.05732438928388,23,M
2878,170,2023-06-24,84.63734519156071,28,M
11,1414,2023-06-24,97.8312777827176,22,M
2580,886,2023-06-24,90.63950710719595,27,F
2562,1293,2023-06-24,96.23040914624715,30,F
752,1449,2023-06-24,83.9896292937359,26,F
3811,815,2023-06-24,119.07874054479204,25,M
4270,1416,2023-06-24,95.27999789384754,24,F
1153,759,2023-06-24,110.5526090665673,21,M
1323,1347,2023-06-24,91.84585799978791,32,F
3617,1176,2023-06-24,83.86039103024866,54,F
3433,1229,2023-06-24,123.99436335927172,24,M
1667,1465,2023-06-24,74.24242791213116,34,M
4598,786,2023-06-24,82.32596858315736,22,M
3837,741,2023-06-24,296.29095349694904,46,M
2586,119,2023-06-24,110.92343330332993,23,M
4196,997,2023-06-24,97.14818408111734,24,M
2458,251,2023-06-24,177.82316391514215,29,M
2022,1185,2023-06-24,168.62482325603997,41,F
4605,201,2023-06-25,133.0035949814866,33,M
289,526,2023-06-25,134.46301572661284,34,F
4811,703,2023-06-25,102.17543577690361,26,M
2950,470,2023-06-25,107.21810869270556,26,M
4877,902,2023-06-25,83.17839173369751,20,M
48,1337,2023-06-25,112.0505628667427,28,F
645,162,2023-06-25,149.54606338079665,61,M
3078,1484,2023-06-25,102.47595146402783,42,M
2210,900,2023-06-25,86.3989360459954,29,F
2116,1204,2023-06-25,85.31305215654997,29,F
2287,578,2023-06-25,145.99233384548882,31,M
3077,958,2023-06-25,121.49923920633654,37,M
2470,336,2023-06-25,76.00546339934188,34,M
2828,1077,2023-06-25,79.69568509489106,46,F
333,1174,2023-06-25,95.72727721222934,33,F
743,405,2023-06-26,92.94743646768084,22,M
2506,446,2023-06-26,131.92863220610846,31,M
536,454,2023-06-26,131.36613057032994,32,M
348,476,2023-06-26,89.45898371267883,34,M
640,775,2023-06-26,79.29267232432616,33,M
4597,1498,2023-06-26,54.31536192201547,23,M
837,32,2023-06-26,190.05434633875865,24,M
88,1326,2023-06-26,84.9286057656137,31,F
13,1202,2023-06-26,103.3384779101998,24,M
4266,1000,2023-06-26,96.37152219028775,27,F
803,567,2023-06-26,132.8239966029629,22,M
1358,239,2023-06-26,195.87182980593838,27,F
2288,409,2023-06-26,102.10878146682137,38,M
1432,143,2023-06-26,115.9347968297616,29,M
1865,845,2023-06-26,83.98287510412791,27,F
4308,216,2023-06-26,108.38118910421355,26,M
4437,1491,2023-06-26,105.263961284176,25,M
1977,864,2023-06-26,109.98002381657324,40,M
903,910,2023-06-26,190.36156859655776,30,F
4299,762,2023-06-26,97.49144233315326,31,F
3163,497,2023-06-26,106.21492395061401,23,M
4101,443,2023-06-26,166.63441727221186,27,F
4147,242,2023-06-26,84.38288660084521,24,M
4319,175,2023-06-26,101.84282041840444,31,M
4235,1449,2023-06-27,81.75250158359023,26,F
3480,326,2023-06-27,175.25878102740813,33,F
3664,967,2023-06-27,78.31930488208265,32,F
516,539,2023-06-27,139.14756663627333,21,F
2320,183,2023-06-27,102.7068493117136,28,M
4368,846,2023-06-27,94.55777121242802,41,M
814,1113,2023-06-27,115.53536777199176,34,F
3100,499,2023-06-27,78.31015347177787,28,F
117,849,2023-06-27,96.2100866156777,31,M
2202,206,2023-06-27,96.53815361835296,37,F
1344,949,2023-06-27,84.56183830412041,20,M
4945,1300,2023-06-28,87.91061304535324,32,M
2295,374,2023-06-28,121.67691021185814,29,M
1609,530,2023-06-28,105.01331376592867,29,M
1547,455,2023-06-28,78.38456637787894,34,F
69,1150,2023-06-28,77.7288434263081,36,F
1908,821,2023-06-28,98.90985735722893,20,M
893,879,2023-06-28,90.84293849037128,33,M
1453,931,2023-06-28,133.8300858120371,25,M
379,795,2023-06-28,111.37352999193519,23,M
1904,823,2023-06-28,86.54317229749095,20,F
1303,875,2023-06-28,123.55852759174326,29,M
1704,509,2023-06-29,95.31621622516538,38,F
1923,1487,2023-06-29,129.58331824117525,28,F
3905,477,2023-06-29,72.03795586785549,26,F
4703,1055,2023-06-29,121.96488844542722,28,M
4709,191,2023-06-29,91.07483548518547,24,F
747,417,2023-06-29,112.98106752139122,23,M
3953,940,2023-06-29,205.563873244568,32,M
4345,1020,2023-06-29,84.18782931739787,31,F
4634,978,2023-06-29,127.28964863182424,41,M
4021,1378,2023-06-29,100.1840926896752,22,M
3484,536,2023-06-29,114.21274292184802,27,M
2902,647,2023-06-29,141.92555229805876,30,F
2956,871,2023-06-30,166.03003817867517,25,M
2722,631,2023-06-30,194.8020348469111,35,M
477,1341,2023-06-30,141.02904304855772,22,M
2401,196,2023-06-30,98.96143184626982,33,F
2442,1355,2023-06-30,82.40995443550062,30,F
265,1324,2023-06-30,89.3620270253088,25,M
4103,1337,2023-06-30,84.92949844257012,28,F
4929,450,2023-06-30,181.94110418609233,27,M
4406,671,2023-06-30,153.75553646236827,25,F
1689,515,2023-06-30,103.45299134053934,19,M
4092,1195,2023-06-30,101.49808847402258,23,M
3436,817,2023-06-30,155.24060381553153,36,M
65,1495,2023-06-30,99.21227256524021,32,M
2173,269,2023-06-30,102.60183686640947,28,M
4163,406,2023-07-01,126.94845647580692,25,F
2138,1287,2023-07-01,54.98687195074064,27,F
371,337,2023-07-01,103.29203773634111,39,M
1996,1249,2023-07-01,101.20005889082576,31,F
1676,59,2023-07-01,94.08441679274208,29,F
1420,261,2023-07-01,157.99261757142494,25,F
607,273,2023-07-01,208.59868109447092,38,F
1869,591,2023-07-01,166.34153324105216,27,M
3850,1049,2023-07-01,102.79979990651553,21,F
1085,989,2023-07-01,135.90789228379955,23,F
1735,139,2023-07-01,97.62646032029383,26,M
1943,212,2023-07-01,81.12337937984594,33,M
3755,7,2023-07-02,75.28095220631914,32,M
3018,1100,2023-07-02,120.29862835831896,34,F
3178,1391,2023-07-02,115.9463706719686,32,M
1339,718,2023-07-02,117.82423141107779,27,F
4132,913,2023-07-02,99.88115320031281,34,F
1480,640,2023-07-02,73.67796488317896,26,F
4617,1444,2023-07-02,130.07085133059573,23,F
525,822,2023-07-02,90.06148743105081,38,M
3451,1350,2023-07-02,132.4462853078603,21,M
1937,328,2023-07-02,164.7259160180366,25,M
2885,375,2023-07-02,115.04926065058199,24,F
3769,1053,2023-07-02,100.79596143474588,26,F
2122,875,2023-07-02,199.33758034740316,29,M
2013,484,2023-07-02,167.29576715336088,29,M
3252,414,2023-07-03,73.26618514574838,41,F
795,850,2023-07-03,89.63765865814773,25,M
567,1385,2023-07-03,82.46232755546424,28,F
4882,888,2023-07-03,133.46603517315344,25,M
2991,227,2023-07-03,151.3517457828129,24,M
3407,753,2023-07-03,83.71469410217074,24,F
3190,1259,2023-07-03,99.33577032261013,29,F
1141,253,2023-07-03,116.58961515931065,31,M
3273,1431,2023-07-03,207.86189095819847,27,F
2027,1360,2023-07-03,103.9376677699048,22,M
929,603,2023-07-03,96.98044914180886,26,M
3318,1486,2023-07-03,81.08715096055275,33,M
3581,1150,2023-07-03,113.76456595503004,36,F
4734,593,2023-07-03,124.13348093968904,24,M
3090,176,2023-07-03,119.40373499717128,49,M
499,42,2023-07-04,86.92746079606584,33,F
203,1311,2023-07-04,114.51554548073305,30,F
1724,0,2023-07-04,113.1582598036913,28,M
4125,268,2023-07-04,126.35999012797757,32,M
70,1303,2023-07-04,166.60122300465557,23,M
4535,894,2023-07-04,68.80117239293985,31,F
2440,132,2023-07-04,148.53292570023456,33,F
3853,875,2023-07-04,102.0666509618558,29,M
2107,1327,2023-07-04,129.46577589767432,24,F
2737,1472,2023-07-04,59.8456543757196,24,M
1769,1182,2023-07-04,152.39193406284244,23,M
4048,785,2023-07-04,108.39072697190768,21,M
3771,523,2023-07-05,80.55370965006028,29,F
3583,1240,2023-07-05,125.42966742140639,26,F
449,657,2023-07-05,97.01194308099198,33,F
54,1050,2023-07-05,102.94678742830415,23,M
1256,136,2023-07-05,101.47429549892561,46,F
4070,294,2023-07-05,122.78803002663086,31,F
1228,633,2023-07-05,218.2652283314588,22,M
3336,1309,2023-07-05,79.88943435944495,27,M
1562,1124,2023-07-05,83.73648254244407,27,M
1579,73,2023-07-05,119.07043305505147,30,F
2277,122,2023-07-05,144.59836230263932,23,M
1936,198,2023-07-05,100.84663045979902,21,F
459,312,2023-07-06,63.88683249957375,34,M
2827,866,2023-07-06,110.11755118147755,29,F
3866,160,2023-07-06,158.04204981524578,30,M
2888,296,2023-07-06,123.57316132154858,22,F
4621,269,2023-07-06,77.27236426985533,28,M
45,1095,2023-07-06,92.75602421648236,27,F
1089,1121,2023-07-06,161.6573858993545,28,F
1976,345,2023-07-06,123.41758865657287,35,M
170,760,2023-07-06,66.20820943780953,23,F
1046,962,2023-07-06,60.9361866405025,26,F
2729,680,2023-07-06,76.63336181100837,22,F
3973,31,2023-07-06,129.09081919355975,27,M
2623,740,2023-07-06,133.7837053844918,29,F
4212,1426,2023-07-06,172.4180810419678,33,F
2920,858,2023-07-06,77.04326179065194,37,F
788,77,2023-07-06,58.87521525018771,33,F
3527,433,2023-07-06,149.84108741842203,27,M
3818,456,2023-07-06,104.58595323572882,26,M
4626,1208,2023-07-06,147.70493886511215,25,M
4761,334,2023-07-07,126.10866103280156,33,F
3317,1208,2023-07-07,162.1297386811625,25,M
3283,1402,2023-07-07,88.3252801762954,22,F
833,164,2023-07-07,154.1928850279764,28,F
3222,1319,2023-07-07,91.15492470372028,27,F
